children,dob_years,education,marital_status,gender,income_type,debt,total_income,purpose
2,34,GRADUATE,married,M,public employee,0,160130.4315,buying a home
0,59,high school,married,F,retiree,0,140402.7562,buying a family home
0,27,high school,married,F,unemployed,1,120371.3759,higher education
0,46,high school,married,F,unemployed,0,,housing
0,26,high school,single,M,employee,0,,buying a home
0,56,high school,divorced,F,retiree,1,177979.0606,education
1,28,GRADUATE,married,F,employee,0,246895.704,car deal
0,40,high school,single,M,unemployed,0,236672.222,home renovation
0,60,high school,married,F,retiree,0,147104.3093,purchase of commercial property
2,44,high school,married,M,public employee,0,388181.4161,car deal
1,30,high school,married,F,employee,0,96923.8786,get married
0,57,high school,single,F,employee,0,121937.0833,house construction
0,44,high school,married,M,employee,0,169832.1882,housing transactions
1,42,high school,widow / widower,M,employee,0,201681.1256,education
0,33,GRADUATE,married,F,employee,0,87183.37457,housing transactions
0,47,high school,married,F,unemployed,0,106824.5173,to buy a used car
0,52,high school,married,M,employee,0,158282.8807,home renovation
0,46,high school,married,F,unemployed,0,300382.2097,specialized education
0,46,high school,married,M,unemployed,0,547649.7808,purchase of commercial property
1,32,GRADUATE,married,F,unemployed,0,325331.9292,to buy a car
2,43,high school,married,F,employee,0,151773.8931,housing transactions
2,34,GRADUATE,married,F,unemployed,0,265422.6094,transactions with real estate
1,44,high school,married,F,employee,0,,used car deal
0,34,high school,married,M,employee,0,93854.35623,commercial real estate transactions
0,72,high school,married,M,retiree,0,95132.39323,education
0,41,high school,divorced,F,public employee,0,169140.7381,buying a home
0,69,high school,married,M,retiree,1,39083.20933,wedding
0,54,high school,divorced,F,retiree,0,91534.63545,buying a rental property
0,40,GRADUATE,single,F,employee,0,172319.213,used car deal
1,39,high school,single,F,public employee,0,116787.0053,to buy a used car
0,70,GRADUATE,married,F,retiree,0,,commercial real estate transactions
1,43,high school,married,F,employee,0,,education
0,60,high school,single,M,employee,0,148266.0126,buying a property
0,21,high school,single,F,employee,0,72177.30862,car purchase
0,46,high school,married,F,employee,0,76020.20853,purchase of residential property
20,43,high school,married,M,employee,0,220771.3887,car
0,24,high school,married,F,employee,0,,to buy a car
1,37,high school,married,F,public employee,0,195748.7028,to buy a car
1,39,high school,married,F,employee,0,160457.8978,car deal
0,41,high school,married,F,employee,0,126729.3675,housing
0,36,high school,married,F,unemployed,0,154500.0178,for a wedding
0,22,high school,single,F,employee,0,88878.32037,education
2,27,GRADUATE,married,F,public employee,0,60179.30257,house construction
2,37,high school,married,F,employee,0,98343.21551,specialized education
1,42,high school,married,F,unemployed,0,65215.10818,for a wedding
0,48,high school,married,F,employee,0,140914.557,property
1,39,high school,widow / widower,F,employee,0,219791.3692,education
0,40,high school,married,F,unemployed,0,91652.55017,real estate transactions
1,43,high school,married,F,employee,0,84831.98983,transactions with real estate
0,49,high school,married,F,employee,0,113751.162,transactions with real estate
1,39,high school,married,F,employee,0,177135.0113,buying home
0,43,high school,married,F,employee,0,101373.9147,to buy a car
1,44,high school,married,M,employee,0,150625.7834,car
0,25,high school,married,F,unemployed,1,108174.5553,car
3,37,high school,married,F,employee,0,,education
0,25,high school,married,F,employee,0,65553.7201,real estate
0,40,high school,married,F,unemployed,0,194998.9229,buying a home
0,31,GRADUATE,married,F,unemployed,0,407909.9614,buying a property
1,33,high school,married,M,employee,0,634257.638,buying home
1,28,GRADUATE,married,F,employee,0,192516.9021,commercial real estate transactions
0,40,GRADUATE,divorced,F,unemployed,0,202366.3369,commercial real estate transactions
1,43,GRADUATE,divorced,M,unemployed,0,150731.5689,real estate transactions
0,66,high school,married,F,employee,0,73107.80021,buying a home
0,45,high school,married,F,unemployed,0,116696.9194,automobile
0,28,GRADUATE,married,M,unemployed,0,177412.0811,for a wedding
0,71,GRADUATE,widow / widower,F,retiree,0,137558.2212,buying a home
0,24,underGRADUATE,single,F,unemployed,0,99566.59868,car
0,49,high school,single,M,employee,0,144562.3946,housing transactions
1,54,high school,married,F,employee,0,102943.2647,buying home
0,19,high school,married,F,unemployed,0,120759.031,buying a property
1,37,GRADUATE,married,F,public employee,0,265202.8476,real estate
3,37,high school,married,M,unemployed,0,71397.92932,real estate transactions
1,42,high school,divorced,F,unemployed,0,159652.9005,buying a rental property
0,24,high school,single,M,employee,0,138426.6964,education
0,42,GRADUATE,married,F,employee,0,,get married
1,39,high school,married,F,employee,0,92735.89244,buying home
0,47,high school,single,F,unemployed,0,270910.4215,property
2,36,high school,married,F,public employee,0,147866.8271,buying a home
0,58,secondary school,married,M,retiree,0,,transactions with real estate
0,53,high school,married,F,employee,0,87377.34495,higher education
0,49,high school,married,F,employee,0,248309.2833,get married
0,57,high school,widow / widower,F,retiree,0,128521.0997,education
0,32,high school,married,F,employee,0,155886.8137,for a wedding
0,46,high school,married,M,employee,0,156514.7355,higher education
0,58,high school,married,F,employee,0,,car deal
0,63,high school,widow / widower,F,employee,0,92012.38635,housing transactions
0,29,GRADUATE,married,F,unemployed,0,104909.4647,property
2,33,high school,married,M,employee,0,124223.3089,housing
0,62,high school,married,F,employee,0,249621.0584,education
0,53,GRADUATE,married,M,retiree,0,197862.0206,wedding
0,48,high school,married,F,employee,0,151710.151,for a wedding
0,59,high school,married,M,retiree,0,230946.245,higher education
0,42,high school,divorced,F,unemployed,0,116811.6363,commercial real estate transactions
0,45,high school,single,F,unemployed,0,78153.98386,car purchase
1,40,GRADUATE,divorced,F,employee,0,143111.633,automobile
1,44,secondary school,single,M,employee,0,132525.5354,buying a rental property
0,35,high school,married,M,employee,1,90374.40488,to buy a car
1,40,GRADUATE,married,F,employee,0,228856.0907,buying a family home
0,58,high school,married,M,employee,0,101694.8797,property
0,49,high school,married,M,retiree,0,101968.4978,commercial real estate transactions
0,57,high school,married,F,unemployed,0,361558.4933,home renovation
2,39,GRADUATE,married,M,employee,0,455246.0471,used car deal
0,50,high school,divorced,M,employee,0,,education
1,48,high school,married,M,employee,0,105574.5955,degree
0,31,high school,single,F,unemployed,0,70196.33617,used car deal
0,66,high school,married,M,retiree,0,191547.3644,car deal
0,47,high school,married,F,employee,0,64592.50571,get married
0,45,high school,married,M,employee,0,402526.0106,real estate transactions
0,51,high school,married,M,employee,1,102567.2121,to buy a car
0,48,GRADUATE,single,F,employee,0,252469.253,house construction
0,33,GRADUATE,married,M,public employee,0,368095.6308,buying home
0,47,high school,married,F,employee,0,,real estate
0,53,high school,married,M,unemployed,0,265788.1266,buying a family home
0,63,high school,married,M,retiree,0,70584.40905,buying a family home
0,59,high school,married,F,employee,0,,cars
0,58,high school,married,F,retiree,0,161698.7309,education
0,38,high school,married,M,employee,0,,education
0,32,high school,single,F,public employee,0,71195.99332,real estate
2,34,GRADUATE,married,F,unemployed,1,,education
0,31,GRADUATE,married,F,employee,0,154451.4649,real estate
0,47,high school,married,F,employee,0,182652.5156,specialized education
0,43,high school,married,F,unemployed,0,,degree
0,63,high school,married,M,retiree,0,176311.905,transactions with real estate
0,47,GRADUATE,divorced,F,employee,0,154219.2064,to buy a car
1,61,high school,married,F,retiree,0,95650.6527,wedding
0,61,high school,married,F,retiree,0,55872.70891,house construction
1,34,high school,married,M,employee,0,157777.894,buying a home
1,28,high school,married,F,unemployed,0,150684.0969,house construction
0,27,high school,married,F,employee,0,127168.2064,to buy a used car
2,50,high school,married,F,public employee,0,59692.18343,wedding
0,62,high school,divorced,F,retiree,0,198105.5734,automobile
0,60,GRADUATE,widow / widower,F,retiree,0,165191.7913,to buy a used car
0,47,GRADUATE,married,F,unemployed,0,175647.0729,for a wedding
0,40,GRADUATE,married,F,unemployed,0,291728.4655,get married
0,57,GRADUATE,married,F,retiree,0,217064.784,real estate transactions
0,29,GRADUATE,single,F,employee,0,143493.1015,education
1,39,GRADUATE,married,F,employee,0,94191.82107,housing transactions
2,36,high school,married,M,employee,0,154932.2881,education
3,31,high school,married,M,public employee,0,112793.6582,to buy a used car
0,35,high school,married,M,employee,0,327788.0275,specialized education
0,33,high school,married,F,employee,0,,get married
0,32,GRADUATE,divorced,F,employee,0,192991.7794,purchase of commercial property
0,25,GRADUATE,married,F,unemployed,0,341179.7501,education
0,54,high school,widow / widower,F,retiree,0,143057.8034,car deal
1,35,high school,divorced,F,unemployed,0,,education
0,53,high school,married,F,employee,0,106339.076,home renovation
2,37,high school,married,M,unemployed,0,335390.6873,car deal
0,62,high school,married,F,retiree,0,153619.0058,buying a home
0,47,high school,married,F,unemployed,0,126826.7232,to buy a car
0,62,high school,married,F,retiree,0,157398.93,real estate
0,52,high school,single,F,unemployed,0,113736.5038,buying a family home
0,34,high school,married,M,unemployed,0,328873.8874,property
0,31,high school,married,M,unemployed,1,217680.3,higher education
0,40,GRADUATE,married,M,employee,0,259675.807,get married
0,52,high school,married,F,unemployed,0,64070.82355,used car deal
0,54,high school,married,M,unemployed,0,,real estate
0,54,GRADUATE,married,F,employee,0,188749.4711,higher education
2,34,underGRADUATE,married,F,unemployed,0,84991.28979,wedding
0,47,high school,married,F,employee,0,,home renovation
0,44,GRADUATE,married,M,employee,0,167376.4972,purchase of residential property
0,50,high school,divorced,M,employee,0,181589.8859,higher education
0,69,GRADUATE,married,M,retiree,0,76095.09513,automobile
0,21,high school,single,F,unemployed,0,197593.3279,degree
3,42,high school,married,M,employee,0,194077.9536,car purchase
1,34,high school,married,F,employee,1,130876.7332,real estate
0,51,high school,married,F,unemployed,0,152886.8271,buying a home
0,35,high school,married,M,employee,0,134950.8559,buying a property
0,64,high school,married,F,retiree,0,,transactions with real estate
1,35,GRADUATE,married,M,employee,0,264664.4645,wedding
0,52,high school,married,F,employee,0,90445.93351,buying home
0,61,high school,single,F,retiree,0,,buying a home
0,52,GRADUATE,married,F,employee,0,214508.9572,buying home
0,23,GRADUATE,married,M,unemployed,0,93198.82698,buying a rental property
0,66,GRADUATE,single,F,retiree,0,90039.0862,higher education
1,39,high school,married,M,employee,1,150442.8952,buying a rental property
0,42,high school,married,F,unemployed,0,76122.96827,higher education
0,42,high school,widow / widower,F,unemployed,0,147928.4899,purchase of commercial property
1,27,high school,married,F,unemployed,0,178968.8379,house construction
1,46,high school,married,M,employee,0,313898.2813,buying a property
0,70,high school,married,F,retiree,0,70158.04471,buying a family home
0,42,GRADUATE,divorced,F,unemployed,0,98466.71412,automobile
1,30,high school,married,M,employee,0,159353.8741,for a wedding
0,41,high school,married,F,employee,0,107789.3883,to buy a car
1,42,high school,married,F,employee,0,137816.3484,get married
0,30,high school,married,F,employee,0,203347.1793,car purchase
2,37,GRADUATE,married,F,employee,0,81979.23326,to buy a car
0,57,high school,widow / widower,F,employee,0,83301.11249,to buy a car
0,61,high school,married,F,retiree,0,111743.0769,housing
0,45,high school,married,M,unemployed,0,263625.108,purchase of commercial property
0,51,high school,divorced,F,employee,0,122124.9424,housing transactions
0,49,high school,married,F,employee,0,135561.8944,higher education
0,54,high school,married,F,unemployed,0,148638.5701,real estate transactions
0,56,GRADUATE,married,M,retiree,0,157487.8066,housing transactions
0,30,high school,married,F,unemployed,1,120014.0308,wedding
0,28,GRADUATE,single,F,unemployed,0,338463.6739,automobile
0,62,high school,married,M,retiree,0,128882.5799,house construction
0,72,GRADUATE,married,M,retiree,0,159358.7019,automobile
